Date,Open,High,Low,Close,Volume
27/09/23 5:15,245.98,246.16,245.78,246.13,19213
27/09/23 5:00,246.14,246.3,245.7,245.98,26204
27/09/23 4:45,245.7,246.24,245.62,246.19,35184
27/09/23 4:30,245.77,245.79,245.42,245.72,20205
27/09/23 4:15,245,245.9,245,245.72,38829
27/09/23 4:00,244.95,245.5,244.1,244.99,62722
26/09/23 19:45,243.24,244.12,243.17,244,66681
26/09/23 19:30,243.44,243.45,243.13,243.18,46256
26/09/23 19:15,243.45,243.6,243.26,243.4,34217
26/09/23 19:00,243.56,243.67,243.35,243.44,43846
26/09/23 18:45,243.66,243.79,243.54,243.55,15762
26/09/23 18:30,243.63,243.79,243.53,243.6,20363
26/09/23 18:15,243.5,243.69,243.4,243.63,24021
26/09/23 18:00,243.62,243.78,243.29,243.55,18981
26/09/23 17:45,243.59,243.79,243.23,243.62,34202
26/09/23 17:30,243.74,243.79,243.38,243.59,64192
26/09/23 17:15,243.86,249.164,228.123,243.74,22927
26/09/23 17:00,244,244.05,243.76,243.89,21162
26/09/23 16:45,244.09,244.12,243.9,243.972,20757
26/09/23 16:30,243.855,246.02,243.77,243.97,27067
26/09/23 16:15,244.12,244.12,243.65,243.83,42992
26/09/23 16:00,244.13,244.8,243.64,243.88,3083533
26/09/23 15:45,244.21,244.68,243.85,244.13,3783249
26/09/23 15:30,243.76,244.367,243.561,244.2,2469938
26/09/23 15:15,244.29,244.65,243.67,243.72,2304593
26/09/23 15:00,244.735,244.9,243.94,244.27,2302338
26/09/23 14:45,243.81,244.897,243.56,244.732,2629410
26/09/23 14:30,243.66,244.46,243.53,243.82,2496224
26/09/23 14:15,243.38,244.13,242.93,243.67,2338843
26/09/23 14:00,244.5,244.5,242.92,243.382,3254763
26/09/23 13:45,243.96,244.59,243.53,244.51,2640314
26/09/23 13:30,245.07,245.45,243.68,243.979,3543078
26/09/23 13:15,246.38,246.69,244.97,245.05,2534314
26/09/23 13:00,246.18,246.65,245.33,246.385,3212891
26/09/23 12:45,246.84,246.97,245.94,246.176,2219816
26/09/23 12:30,247.316,247.67,246.78,246.88,1926267
26/09/23 12:15,247.025,247.56,246.59,247.36,2161336
26/09/23 12:00,246.67,247.15,246.152,247.001,2583766
26/09/23 11:45,248.44,248.646,246.512,246.645,3131168
26/09/23 11:30,246.93,248.5,246.72,248.459,3675607
26/09/23 11:15,247.12,247.75,246.6,246.936,3004792
26/09/23 11:00,247.657,247.89,246.62,247.14,3975686
26/09/23 10:45,248.62,249.55,247.14,247.65,5011437
26/09/23 10:30,245.95,248.68,245.77,248.64,6902422
26/09/23 10:15,245.02,246.04,244.06,245.95,5302501
26/09/23 10:00,244.28,246.22,243.97,245.02,7027969
26/09/23 9:45,246.1,246.16,243.61,244.3,7327563
26/09/23 9:30,242.98,246.56,241.66,246.07,10021322
26/09/23 9:15,243.78,244.3,242.69,243.02,276653
26/09/23 9:00,244.43,244.45,243.55,243.744,184949
26/09/23 8:45,244.72,246.99,239.265,244.43,131531
26/09/23 8:30,245.2,245.24,244.54,244.84,121401
26/09/23 8:15,245.3,245.89,245.02,245.23,94026
26/09/23 8:00,244.2,247.83,242.688,245.31,261425
26/09/23 7:45,244.84,245.1,244.51,245.08,41982
26/09/23 7:30,244.72,245.17,244.54,244.82,75464
26/09/23 7:15,244.13,244.86,244.03,244.72,69488
26/09/23 7:00,244.16,244.39,243.58,244.12,112133
26/09/23 6:45,243.81,244.3,243.61,244.16,20923
26/09/23 6:30,243.51,244,243.3,243.75,19708
26/09/23 6:15,243.09,243.61,243,243.5,22411
26/09/23 6:00,242.86,243.95,242.86,243,82846
26/09/23 5:45,244.86,245,242.62,242.85,100187
26/09/23 5:30,245.5,245.94,244.7,244.85,45870
26/09/23 5:15,245.2,245.52,245.01,245.43,19270
26/09/23 5:00,245.16,245.2,244.5,245.16,26743
26/09/23 4:45,244.47,245.38,244.39,245.21,34419
26/09/23 4:30,245.27,245.28,244.05,244.46,49305
26/09/23 4:15,245.75,245.85,245,245.27,29316
26/09/23 4:00,246.38,246.9,244.82,245.72,71123
